Article slug,Article URL,Media URL,First recorded batch,All batch files,CSV status,CSV provided date,Pinterest upload confirmed,Pinterest uploaded date,Last Pinterest result,Last Pinterest error,Scheduled publish dates,Last updated
a-summer-trail-journal-theme-with-maps-and-mountain-greens,https://sentimentalica.com/blog/a-summer-trail-journal-theme-with-maps-and-mountain-greens.html,https://sentimentalica.com/blog/img/a-summer-trail-journal-theme-with-maps-and-mountain-greens/page4.jpg,UPLOAD_THIS_all-other-articles_two-week-schedule.csv,UPLOAD_THIS_all-other-articles_two-week-schedule.csv,Historical CSV record; handoff status unknown,,No,,,,2026-08-22,2026-08-12
a-summer-trail-journal-theme-with-maps-and-mountain-greens,https://sentimentalica.com/blog/a-summer-trail-journal-theme-with-maps-and-mountain-greens.html,https://sentimentalica.com/blog/img/a-summer-trail-journal-theme-with-maps-and-mountain-greens/page5.jpg,UPLOAD_THIS_all-other-articles_two-week-schedule.csv,UPLOAD_THIS_all-other-articles_two-week-schedule.csv,Historical CSV record; handoff status unknown,,No,,,,2026-08-22,2026-08-12
a-ten-minute-journal-reset-for-a-low-energy-day,https://sentimentalica.com/blog/a-ten-minute-journal-reset-for-a-low-energy-day.html,https://sentimentalica.com/blog/img/a-ten-minute-journal-reset-for-a-low-energy-day/atmospheric.png,UPLOAD_THIS_latest-10-articles_2026-08-24_to_2026-08-27.csv,UPLOAD_THIS_latest-10-articles_2026-08-24_to_2026-08-27.csv,CSV provided to Ksenia; Pinterest upload not confirmed,2026-08-18,No,,,,2026-08-27,2026-08-18
a-ten-minute-journal-reset-for-a-low-energy-day,https://sentimentalica.com/blog/a-ten-minute-journal-reset-for-a-low-energy-day.html,https://sentimentalica.com/blog/img/a-ten-minute-journal-reset-for-a-low-energy-day/infographic-v2.png,UPLOAD_THIS_latest-10-articles_2026-08-24_to_2026-08-27.csv,UPLOAD_THIS_latest-10-articles_2026-08-24_to_2026-08-27.csv,CSV provided to Ksenia; Pinterest upload not confirmed,2026-08-18,No,,,,2026-08-27,2026-08-18
a-ten-minute-journal-reset-for-a-low-energy-day,https://sentimentalica.com/blog/a-ten-minute-journal-reset-for-a-low-energy-day.html,https://sentimentalica.com/blog/img/a-ten-minute-journal-reset-for-a-low-energy-day/process.png,UPLOAD_THIS_latest-10-articles_2026-08-24_to_2026-08-27.csv,UPLOAD_THIS_latest-10-articles_2026-08-24_to_2026-08-27.csv,CSV provided to Ksenia; Pinterest upload not confirmed,2026-08-18,No,,,,2026-08-27,2026-08-18
a-wedding-junk-journal-theme-in-silver-cream-and-candlelight,https://sentimentalica.com/blog/a-wedding-junk-journal-theme-in-silver-cream-and-candlelight.html,https://sentimentalica.com/blog/img/a-wedding-junk-journal-theme-in-silver-cream-and-candlelight/gen1.jpg,a-wedding-junk-journal-theme-in-silver-cream-and-candlelight.csv,a-wedding-junk-journal-theme-in-silver-cream-and-candlelight.csv,Historical CSV record; handoff status unknown,,No,,,,,2026-08-12
a-wedding-junk-journal-theme-in-silver-cream-and-candlelight,https://sentimentalica.com/blog/a-wedding-junk-journal-theme-in-silver-cream-and-candlelight.html,https://sentimentalica.com/blog/img/a-wedding-junk-journal-theme-in-silver-cream-and-candlelight/gen2.jpg,UPLOAD_THIS_wedding-retry-and-romantic-evening.csv,UPLOAD_THIS_wedding-retry-and-romantic-evening.csv | a-wedding-junk-journal-theme-in-silver-cream-and-candlelight.csv,Historical CSV record; handoff status unknown,,No,,,,,2026-08-12
a-wedding-junk-journal-theme-in-silver-cream-and-candlelight,https://sentimentalica.com/blog/a-wedding-junk-journal-theme-in-silver-cream-and-candlelight.html,https://sentimentalica.com/blog/img/a-wedding-junk-journal-theme-in-silver-cream-and-candlelight/gen3.jpg,UPLOAD_THIS_wedding-retry-and-romantic-evening.csv,UPLOAD_THIS_wedding-retry-and-romantic-evening.csv | a-wedding-junk-journal-theme-in-silver-cream-and-candlelight.csv,Historical CSV record; handoff status unknown,,No,,,,,2026-08-12
a-wedding-junk-journal-theme-in-silver-cream-and-candlelight,https://sentimentalica.com/blog/a-wedding-junk-journal-theme-in-silver-cream-and-candlelight.html,https://sentimentalica.com/blog/img/a-wedding-junk-journal-theme-in-silver-cream-and-candlelight/img2.jpg,UPLOAD_THIS_wedding-retry-and-romantic-evening.csv,UPLOAD_THIS_wedding-retry-and-romantic-evening.csv | a-wedding-junk-journal-theme-in-silver-cream-and-candlelight.csv,Historical CSV record; handoff status unknown,,No,,,,,2026-08-12
a-wedding-junk-journal-theme-in-silver-cream-and-candlelight,https://sentimentalica.com/blog/a-wedding-junk-journal-theme-in-silver-cream-and-candlelight.html,https://sentimentalica.com/blog/img/a-wedding-junk-journal-theme-in-silver-cream-and-candlelight/img3.jpg,UPLOAD_THIS_wedding-retry-and-romantic-evening.csv,UPLOAD_THIS_wedding-retry-and-romantic-evening.csv | a-wedding-junk-journal-theme-in-silver-cream-and-candlelight.csv,Historical CSV record; handoff status unknown,,No,,,,,2026-08-12
a-wildflower-field-note-page-you-can-make-after-one-walk,https://sentimentalica.com/blog/a-wildflower-field-note-page-you-can-make-after-one-walk.html,https://sentimentalica.com/blog/img/a-wildflower-field-note-page-you-can-make-after-one-walk/infographic.png,UPLOAD_THIS_11_articles_2026-08-29.csv,UPLOAD_THIS_11_articles_2026-08-29.csv,CSV provided to Ksenia; Pinterest upload not confirmed,2026-08-20,No,,,,2026-08-29,2026-08-20
a-wildflower-field-note-page-you-can-make-after-one-walk,https://sentimentalica.com/blog/a-wildflower-field-note-page-you-can-make-after-one-walk.html,https://sentimentalica.com/blog/img/a-wildflower-field-note-page-you-can-make-after-one-walk/scene.png,UPLOAD_THIS_11_articles_2026-08-29.csv,UPLOAD_THIS_11_articles_2026-08-29.csv,CSV provided to Ksenia; Pinterest upload not confirmed,2026-08-20,No,,,,2026-08-29,2026-08-20
an-autumn-junk-journal-page-from-one-walk-around-the-block,https://sentimentalica.com/blog/an-autumn-junk-journal-page-from-one-walk-around-the-block.html,https://sentimentalica.com/blog/img/an-autumn-junk-journal-page-from-one-walk-around-the-block/gen1.png,UPLOAD_THIS_latest-articles_five-day-schedule_2026-08-12.csv,UPLOAD_THIS_latest-articles_five-day-schedule_2026-08-12.csv,Pinterest upload confirmed by Ksenia,2026-08-12,Yes,2026-08-12,Accepted,,2026-08-13,2026-08-12
an-autumn-junk-journal-page-from-one-walk-around-the-block,https://sentimentalica.com/blog/an-autumn-junk-journal-page-from-one-walk-around-the-block.html,https://sentimentalica.com/blog/img/an-autumn-junk-journal-page-from-one-walk-around-the-block/gen2.png,UPLOAD_THIS_latest-articles_five-day-schedule_2026-08-12.csv,UPLOAD_THIS_latest-articles_five-day-schedule_2026-08-12.csv,Pinterest upload confirmed by Ksenia,2026-08-12,Yes,2026-08-12,Accepted,,2026-08-13,2026-08-12
an-autumn-junk-journal-page-from-one-walk-around-the-block,https://sentimentalica.com/blog/an-autumn-junk-journal-page-from-one-walk-around-the-block.html,https://sentimentalica.com/blog/img/an-autumn-junk-journal-page-from-one-walk-around-the-block/gen3.png,UPLOAD_THIS_latest-articles_five-day-schedule_2026-08-12.csv,UPLOAD_THIS_latest-articles_five-day-schedule_2026-08-12.csv,Pinterest upload confirmed by Ksenia,2026-08-12,Yes,2026-08-12,Accepted,,2026-08-13,2026-08-12
beginner-junk-journal-paper-picks,https://sentimentalica.com/blog/beginner-junk-journal-paper-picks.html,https://sentimentalica.com/blog/img/beginner-junk-journal-paper-picks/gen1.png,UPLOAD_THIS_latest-11-articles_2026-08-18_to_2026-08-21.csv,UPLOAD_THIS_latest-11-articles_2026-08-18_to_2026-08-21.csv,CSV provided to Ksenia; Pinterest upload not confirmed,2026-08-14,No,,,,2026-08-21,2026-08-14
beginner-junk-journal-paper-picks,https://sentimentalica.com/blog/beginner-junk-journal-paper-picks.html,https://sentimentalica.com/blog/img/beginner-junk-journal-paper-picks/gen2.png,UPLOAD_THIS_latest-11-articles_2026-08-18_to_2026-08-21.csv,UPLOAD_THIS_latest-11-articles_2026-08-18_to_2026-08-21.csv,CSV provided to Ksenia; Pinterest upload not confirmed,2026-08-14,No,,,,2026-08-21,2026-08-14
bird-journal-inspiration-that-feels-observed-not-decorated,https://sentimentalica.com/blog/bird-journal-inspiration-that-feels-observed-not-decorated.html,https://sentimentalica.com/blog/img/bird-journal-inspiration-that-feels-observed-not-decorated/gen1.png,UPLOAD_THIS_latest-articles_five-day-schedule_2026-08-12.csv,UPLOAD_THIS_latest-articles_five-day-schedule_2026-08-12.csv,Pinterest upload confirmed by Ksenia,2026-08-12,Yes,2026-08-12,Accepted,,2026-08-14,2026-08-12
bird-journal-inspiration-that-feels-observed-not-decorated,https://sentimentalica.com/blog/bird-journal-inspiration-that-feels-observed-not-decorated.html,https://sentimentalica.com/blog/img/bird-journal-inspiration-that-feels-observed-not-decorated/gen2.png,UPLOAD_THIS_latest-articles_five-day-schedule_2026-08-12.csv,UPLOAD_THIS_latest-articles_five-day-schedule_2026-08-12.csv,Pinterest upload confirmed by Ksenia,2026-08-12,Yes,2026-08-12,Accepted,,2026-08-14,2026-08-12
bird-journal-inspiration-that-feels-observed-not-decorated,https://sentimentalica.com/blog/bird-journal-inspiration-that-feels-observed-not-decorated.html,https://sentimentalica.com/blog/img/bird-journal-inspiration-that-feels-observed-not-decorated/gen3.png,UPLOAD_THIS_latest-articles_five-day-schedule_2026-08-12.csv,UPLOAD_THIS_latest-articles_five-day-schedule_2026-08-12.csv,Pinterest upload confirmed by Ksenia,2026-08-12,Yes,2026-08-12,Accepted,,2026-08-14,2026-08-12
blue-and-white-color-palettes-for-junk-journal-pages,https://sentimentalica.com/blog/blue-and-white-color-palettes-for-junk-journal-pages.html,https://sentimentalica.com/blog/img/blue-and-white-color-palettes-for-junk-journal-pages/gen1.jpg,UPLOAD_THIS_all-other-articles_two-week-schedule.csv,UPLOAD_THIS_all-other-articles_two-week-schedule.csv,Historical CSV record; handoff status unknown,,No,,,,2026-08-23,2026-08-12
blue-and-white-color-palettes-for-junk-journal-pages,https://sentimentalica.com/blog/blue-and-white-color-palettes-for-junk-journal-pages.html,https://sentimentalica.com/blog/img/blue-and-white-color-palettes-for-junk-journal-pages/gen2.jpg,UPLOAD_THIS_all-other-articles_two-week-schedule.csv,UPLOAD_THIS_all-other-articles_two-week-schedule.csv,Historical CSV record; handoff status unknown,,No,,,,2026-08-23,2026-08-12
blue-and-white-color-palettes-for-junk-journal-pages,https://sentimentalica.com/blog/blue-and-white-color-palettes-for-junk-journal-pages.html,https://sentimentalica.com/blog/img/blue-and-white-color-palettes-for-junk-journal-pages/gen3.jpg,UPLOAD_THIS_all-other-articles_two-week-schedule.csv,UPLOAD_THIS_all-other-articles_two-week-schedule.csv,Historical CSV record; handoff status unknown,,No,,,,2026-08-23,2026-08-12
blue-and-white-color-palettes-for-junk-journal-pages,https://sentimentalica.com/blog/blue-and-white-color-palettes-for-junk-journal-pages.html,https://sentimentalica.com/blog/img/blue-and-white-color-palettes-for-junk-journal-pages/toile-blue-chateau-showpiece.jpg,UPLOAD_THIS_all-other-articles_two-week-schedule.csv,UPLOAD_THIS_all-other-articles_two-week-schedule.csv,Historical CSV record; handoff status unknown,,No,,,,2026-08-23,2026-08-12
blue-and-white-color-palettes-for-junk-journal-pages,https://sentimentalica.com/blog/blue-and-white-color-palettes-for-junk-journal-pages.html,https://sentimentalica.com/blog/img/blue-and-white-color-palettes-for-junk-journal-pages/toile-blue-tea-service.jpg,UPLOAD_THIS_all-other-articles_two-week-schedule.csv,UPLOAD_THIS_all-other-articles_two-week-schedule.csv,Historical CSV record; handoff status unknown,,No,,,,2026-08-23,2026-08-12
blue-and-white-color-palettes-for-junk-journal-pages,https://sentimentalica.com/blog/blue-and-white-color-palettes-for-junk-journal-pages.html,https://sentimentalica.com/blog/img/blue-and-white-color-palettes-for-junk-journal-pages/toile-blue-wine-grapes.jpg,UPLOAD_THIS_all-other-articles_two-week-schedule.csv,UPLOAD_THIS_all-other-articles_two-week-schedule.csv,Historical CSV record; handoff status unknown,,No,,,,2026-08-23,2026-08-12
blue-ribbon-palette-for-soft-junk-journal-pages,https://sentimentalica.com/blog/blue-ribbon-palette-for-soft-junk-journal-pages.html,https://sentimentalica.com/blog/img/blue-ribbon-palette-for-soft-junk-journal-pages/gen1-pinterest.jpg,UPLOAD_NOW_RETRY_14-scheduling-limit_2026-08-11.csv,UPLOAD_NOW_RETRY_14-scheduling-limit_2026-08-11.csv | UPLOAD_RETRY_14-corrected-image-files_2026-08-10.csv,Historical CSV record; handoff status unknown,,No,,,,2026-08-18,2026-08-12
blue-ribbon-palette-for-soft-junk-journal-pages,https://sentimentalica.com/blog/blue-ribbon-palette-for-soft-junk-journal-pages.html,https://sentimentalica.com/blog/img/blue-ribbon-palette-for-soft-junk-journal-pages/gen1.jpg,UPLOAD_THIS_all-other-articles_two-week-schedule.csv,UPLOAD_THIS_all-other-articles_two-week-schedule.csv,Historical CSV record; handoff status unknown,,No,,,,2026-08-18,2026-08-12
blue-ribbon-palette-for-soft-junk-journal-pages,https://sentimentalica.com/blog/blue-ribbon-palette-for-soft-junk-journal-pages.html,https://sentimentalica.com/blog/img/blue-ribbon-palette-for-soft-junk-journal-pages/gen2-pinterest.jpg,UPLOAD_NOW_RETRY_14-scheduling-limit_2026-08-11.csv,UPLOAD_NOW_RETRY_14-scheduling-limit_2026-08-11.csv | UPLOAD_RETRY_14-corrected-image-files_2026-08-10.csv,Historical CSV record; handoff status unknown,,No,,,,2026-08-18,2026-08-12
blue-ribbon-palette-for-soft-junk-journal-pages,https://sentimentalica.com/blog/blue-ribbon-palette-for-soft-junk-journal-pages.html,https://sentimentalica.com/blog/img/blue-ribbon-palette-for-soft-junk-journal-pages/gen2.jpg,UPLOAD_THIS_all-other-articles_two-week-schedule.csv,UPLOAD_THIS_all-other-articles_two-week-schedule.csv,Historical CSV record; handoff status unknown,,No,,,,2026-08-18,2026-08-12
botanical-wallpaper-ideas-that-feel-collected-not-crowded,https://sentimentalica.com/blog/botanical-wallpaper-ideas-that-feel-collected-not-crowded.html,https://sentimentalica.com/blog/img/botanical-wallpaper-ideas-that-feel-collected-not-crowded/botanical-leaf-pattern-page.jpg,UPLOAD_THIS_latest-articles_five-day-schedule_2026-08-12.csv,UPLOAD_THIS_latest-articles_five-day-schedule_2026-08-12.csv,Pinterest upload confirmed by Ksenia,2026-08-12,Yes,2026-08-12,Accepted,,2026-08-12,2026-08-12
botanical-wallpaper-ideas-that-feel-collected-not-crowded,https://sentimentalica.com/blog/botanical-wallpaper-ideas-that-feel-collected-not-crowded.html,https://sentimentalica.com/blog/img/botanical-wallpaper-ideas-that-feel-collected-not-crowded/dragonfly-frame-page.jpg,UPLOAD_THIS_latest-articles_five-day-schedule_2026-08-12.csv,UPLOAD_RETRY_ONLY_38-duplicate-titles-fixed_2026-08-12.csv | UPLOAD_THIS_latest-articles_five-day-schedule_2026-08-12.csv,CSV provided to Ksenia; Pinterest upload not confirmed,2026-08-12,No,,Rejected,Multiples rows with the same title,2026-08-14,2026-08-12
botanical-wallpaper-ideas-that-feel-collected-not-crowded,https://sentimentalica.com/blog/botanical-wallpaper-ideas-that-feel-collected-not-crowded.html,https://sentimentalica.com/blog/img/botanical-wallpaper-ideas-that-feel-collected-not-crowded/gen1.png,UPLOAD_THIS_latest-articles_five-day-schedule_2026-08-12.csv,UPLOAD_THIS_latest-articles_five-day-schedule_2026-08-12.csv,Pinterest upload confirmed by Ksenia,2026-08-12,Yes,2026-08-12,Accepted,,2026-08-12,2026-08-12
botanical-wallpaper-ideas-that-feel-collected-not-crowded,https://sentimentalica.com/blog/botanical-wallpaper-ideas-that-feel-collected-not-crowded.html,https://sentimentalica.com/blog/img/botanical-wallpaper-ideas-that-feel-collected-not-crowded/gen2.png,UPLOAD_THIS_latest-articles_five-day-schedule_2026-08-12.csv,UPLOAD_THIS_latest-articles_five-day-schedule_2026-08-12.csv,Pinterest upload confirmed by Ksenia,2026-08-12,Yes,2026-08-12,Accepted,,2026-08-13,2026-08-12
botanical-wallpaper-ideas-that-feel-collected-not-crowded,https://sentimentalica.com/blog/botanical-wallpaper-ideas-that-feel-collected-not-crowded.html,https://sentimentalica.com/blog/img/botanical-wallpaper-ideas-that-feel-collected-not-crowded/gen3.png,UPLOAD_THIS_latest-articles_five-day-schedule_2026-08-12.csv,UPLOAD_THIS_latest-articles_five-day-schedule_2026-08-12.csv,Pinterest upload confirmed by Ksenia,2026-08-12,Yes,2026-08-12,Accepted,,2026-08-16,2026-08-12
botanical-wallpaper-ideas-that-feel-collected-not-crowded,https://sentimentalica.com/blog/botanical-wallpaper-ideas-that-feel-collected-not-crowded.html,https://sentimentalica.com/blog/img/botanical-wallpaper-ideas-that-feel-collected-not-crowded/palette-dragonfly-gold.jpg,UPLOAD_THIS_latest-articles_five-day-schedule_2026-08-12.csv,UPLOAD_RETRY_ONLY_38-duplicate-titles-fixed_2026-08-12.csv | UPLOAD_THIS_latest-articles_five-day-schedule_2026-08-12.csv,CSV provided to Ksenia; Pinterest upload not confirmed,2026-08-12,No,,Rejected,Multiples rows with the same title,2026-08-12,2026-08-12
botanical-wallpaper-ideas-that-feel-collected-not-crowded,https://sentimentalica.com/blog/botanical-wallpaper-ideas-that-feel-collected-not-crowded.html,https://sentimentalica.com/blog/img/botanical-wallpaper-ideas-that-feel-collected-not-crowded/palette-violet-herbarium.jpg,UPLOAD_THIS_latest-articles_five-day-schedule_2026-08-12.csv,UPLOAD_THIS_latest-articles_five-day-schedule_2026-08-12.csv,Pinterest upload confirmed by Ksenia,2026-08-12,Yes,2026-08-12,Accepted,,2026-08-12,2026-08-12
botanical-wallpaper-ideas-that-feel-collected-not-crowded,https://sentimentalica.com/blog/botanical-wallpaper-ideas-that-feel-collected-not-crowded.html,https://sentimentalica.com/blog/img/botanical-wallpaper-ideas-that-feel-collected-not-crowded/violet-herbarium-page.jpg,UPLOAD_THIS_latest-articles_five-day-schedule_2026-08-12.csv,UPLOAD_THIS_latest-articles_five-day-schedule_2026-08-12.csv,Pinterest upload confirmed by Ksenia,2026-08-12,Yes,2026-08-12,Accepted,,2026-08-15,2026-08-12
build-a-scrapbook-page-around-one-saved-object,https://sentimentalica.com/blog/build-a-scrapbook-page-around-one-saved-object.html,https://sentimentalica.com/blog/img/build-a-scrapbook-page-around-one-saved-object/atmospheric.png,UPLOAD_THIS_latest-10-articles_2026-08-24_to_2026-08-27.csv,UPLOAD_THIS_latest-10-articles_2026-08-24_to_2026-08-27.csv,CSV provided to Ksenia; Pinterest upload not confirmed,2026-08-18,No,,,,2026-08-25,2026-08-18
